fila_test,id_objeto,clase,prediccion_rf,mal_clasificado_rf,es_clase_dificil,score_isolation_forest,score_lof,rank_if,rank_lof,top_if,top_lof,candidato_fuerte,candidato_interesante
242,CSS_J064547.5+593527,EW,EW,False,False,0.3581303291475532,1.1159377524056449,7581,2160,False,False,False,False
243,CSS_J122418.4+035132,EW,EW,False,False,0.4005079713227345,1.053153999385946,3460,3915,False,False,False,False
244,CSS_J035051.2+085140,EW,EW,False,False,0.4391994700655566,1.0204326451164887,1716,5485,False,False,False,False
245,CSS_J133053.2-154230,RRc,RRc,False,False,0.3854217281920098,1.0546509960433175,4725,3852,False,False,False,False
246,CSS_J025033.9-023526,EW,EW,False,False,0.38932482278379393,1.0279225107401584,4390,5079,False,False,False,False
247,CSS_J125715.5+165422,RRc,RRc,False,False,0.38253270618232665,1.0154349320463407,5013,5773,False,False,False,False
248,CSS_J035717.3+065953,EW,EW,False,False,0.3628013844783205,1.0880156980711366,7150,2776,False,False,False,False
249,CSS_J134223.9+110308,RRab,RRab,False,False,0.48728070140086094,1.0132591804558497,718,5904,False,False,False,False
250,CSS_J045940.6+102903,EW,EW,False,False,0.3595735370489775,1.0183812842658786,7467,5602,False,False,False,False
251,CSS_J051843.4-052715,EW,EW,False,False,0.3704990037510842,1.0507152923088228,6351,4032,False,False,False,False
252,CSS_J084048.5+010830,EW,EW,False,False,0.3604788115360856,1.0863790679840872,7377,2822,False,False,False,False
253,CSS_J165656.2+313854,EW,EW,False,False,0.39773363168217085,1.3037555282194409,3661,495,False,False,False,False
254,CSS_J213412.4+135237,EW,EW,False,False,0.39974302010021034,1.3141157658283127,3520,454,False,False,False,False
255,CSS_J132320.1+033213,EW,EW,False,False,0.3960608132382047,1.0836446643980338,3784,2891,False,False,False,False
256,CSS_J231838.5+344503,EW,EW,False,False,0.4032283496407558,1.181083818413972,3276,1221,False,False,False,False
257,CSS_J163837.7+132857,EW,EW,False,False,0.40497563489587024,1.128805145815755,3167,1914,False,False,False,False
258,CSS_J050535.8+191806,RRc,EW,True,False,0.37895898667335925,1.096477379436131,5388,2582,False,False,False,False
259,CSS_J151405.5+141732,EW,EW,False,False,0.5627146270617385,1.0379751142276317,214,4587,False,False,False,False
260,CSS_J082448.7-061346,EW,EW,False,False,0.37022387805619755,1.0636822826262924,6376,3522,False,False,False,False
261,CSS_J083617.3-025129,EW,EW,False,False,0.36370559294856153,0.9832804464818945,7055,7664,False,False,False,False
262,CSS_J213122.0+055253,EW,EW,False,False,0.3519486477384796,1.0045675908579637,7958,6475,False,False,False,False
263,CSS_J225532.3+205504,RRc,RRab,True,False,0.4023451644301173,1.1971697133861308,3331,1081,False,False,False,False
264,CSS_J210752.3-122635,EW,EW,False,False,0.3930412819878093,1.0646880546612434,4034,3489,False,False,False,False
265,CSS_J094215.5+271646,RRc,RRc,False,False,0.4796809571179042,0.99595830052131,838,6979,False,False,False,False
266,CSS_J030457.3-173406,RRc,RRc,False,False,0.3655955666161084,1.1114080897501841,6864,2244,False,False,False,False
267,CSS_J094242.4-081611,EW,EW,False,False,0.4290392988809506,1.187250365714979,2033,1165,False,False,False,False
268,CSS_J051733.7-163441,EW,EW,False,False,0.36360026893244185,1.0318621565719623,7063,4888,False,False,False,False
269,CSS_J164811.0-011924,EW,EW,False,False,0.37546520719206755,1.0889200467422413,5764,2754,False,False,False,False
270,CSS_J012515.9+431935,EW,EW,False,False,0.3600720094215203,0.9699611618473526,7413,7963,False,False,False,False
271,CSS_J162615.7+111250,EW,EW,False,False,0.3536678554874569,0.9824841736403501,7872,7696,False,False,False,False
272,CSS_J034800.2+285200,EA,EA,False,False,0.4943205852777716,1.0443786766523906,625,4311,False,False,False,False
273,CSS_J052633.9-023210,EW,EW,False,False,0.6237122428030015,1.4816901101644533,102,154,True,True,True,True
274,CSS_J073122.6+582339,EW,EW,False,False,0.3608364501550063,0.9898945177561392,7342,7323,False,False,False,False
275,CSS_J164804.9+461021,EW,EW,False,False,0.3833634490953196,1.1327687954850647,4939,1853,False,False,False,False
276,CSS_J093235.9+024918,EW,EW,False,False,0.37456217616609305,1.0043751646391494,5899,6490,False,False,False,False
277,CSS_J212303.9-070437,EA,EA,False,False,0.6078233114947967,1.0834012772137698,118,2896,True,False,False,False
278,CSS_J095948.8+364721,EW,EW,False,False,0.37460911471766206,1.0241335346469977,5891,5283,False,False,False,False
279,CSS_J103048.7+470406,EW,EW,False,False,0.3616249126229548,0.9986918466009417,7262,6834,False,False,False,False
280,CSS_J100230.3-100647,EW,EW,False,False,0.38134482375079126,1.0182444411093046,5148,5613,False,False,False,False
281,CSS_J154427.2+531650,EW,EW,False,False,0.4077531239435895,1.1192435571203188,3007,2094,False,False,False,False
282,CSS_J035750.1+134534,EW,EW,False,False,0.3853197837071762,1.0683695150565433,4735,3357,False,False,False,False
283,CSS_J080310.2+113913,EW,EW,False,False,0.3691371003176088,1.0960529661281364,6487,2586,False,False,False,False
284,CSS_J015454.1+232645,EW,EW,False,False,0.35702074146737767,1.0710903495014432,7663,3264,False,False,False,False
285,CSS_J170645.2+215446,EW,EW,False,False,0.40621046817994544,1.2140274396058373,3090,962,False,False,False,False
286,CSS_J003158.4+265450,EW,EW,False,False,0.41919758548182406,0.9905235467274766,2441,7291,False,False,False,False
287,CSS_J164423.5-073856,RRab,RRab,False,False,0.513379913566031,1.3092743014062396,438,472,False,False,False,False
288,CSS_J231129.7+135229,EW,EW,False,False,0.3995979582005126,1.3541255963159862,3532,346,False,False,False,False
289,CSS_J075425.8+375049,EW,EW,False,False,0.4427220715081232,1.0200344824702647,1603,5505,False,False,False,False
290,CSS_J133417.4-015827,RRc,RRc,False,False,0.38401208486453153,1.082724478432838,4865,2920,False,False,False,False
291,CSS_J022329.5+115723,EW,EW,False,False,0.375283935751215,1.0287223612144367,5791,5031,False,False,False,False
292,CSS_J222141.5+174956,EW,EW,False,False,0.35178182825399074,1.0044696544092315,7964,6483,False,False,False,False
293,CSS_J084234.2+204651,EW,EW,False,False,0.4564285764670983,1.1739410650906141,1286,1297,False,False,False,False
294,CSS_J165131.4+140342,EW,EW,False,False,0.3630619516389383,1.2674730680850783,7119,642,False,False,False,False
295,CSS_J035623.2-115749,EW,EW,False,False,0.3673474855235027,1.0096626656958427,6673,6136,False,False,False,False
296,CSS_J023752.3+270437,RRc,RRc,False,False,0.37098533600882344,1.0497506161405998,6298,4068,False,False,False,False
297,CSS_J051255.1+212627,EW,EW,False,False,0.3613071539240652,1.0377030442720938,7290,4599,False,False,False,False
298,CSS_J115115.4+113612,EW,EA,True,False,0.3959809511408781,0.9818187115317665,3795,7722,False,False,False,False
299,CSS_J051113.2-024046,RS CVn,EW,True,True,0.4007153452703385,1.1262793906992377,3441,1962,False,False,False,False
300,CSS_J054201.5-125605,EW,EW,False,False,0.3793042137677993,1.0542255037177446,5364,3875,False,False,False,False
301,CSS_J233312.3+011225,EW,EW,False,False,0.35942594378123294,1.0586882726517124,7481,3703,False,False,False,False
302,CSS_J082023.8+022232,EA,EA,False,False,0.48676068782489135,1.015724353987784,726,5756,False,False,False,False
303,CSS_J164729.8+183754,EW,EW,False,False,0.36221673990519154,1.0603906847598494,7208,3639,False,False,False,False
304,CSS_J043311.1+391215,EW,EW,False,False,0.3931424636823719,1.0250375275444572,4022,5241,False,False,False,False
305,CSS_J163256.8+050654,RRc,RRc,False,False,0.3822616778031984,1.0081171030982579,5039,6247,False,False,False,False
306,CSS_J235928.0+294007,RRc,EW,True,False,0.38026958767494073,1.1195454310923794,5260,2088,False,False,False,False
307,CSS_J172858.6+415830,RRc,EW,True,False,0.38114116479515897,1.0724647748164364,5171,3223,False,False,False,False
308,CSS_J082621.6+270403,EW,EW,False,False,0.4405390368125078,1.0027637260826125,1668,6592,False,False,False,False
309,CSS_J051654.6+002332,EW,EW,False,False,0.44052184559894214,1.2502261456522614,1669,729,False,False,False,False
310,CSS_J224233.5+295537,RS CVn,RS CVn,False,True,0.4199314145247577,1.0936079640638305,2413,2628,False,False,False,False
311,CSS_J061346.8+530531,RRab,EW,True,False,0.4376462654734498,1.4340082405117323,1759,214,False,False,False,False
312,CSS_J205747.6+013607,EA,EW,True,False,0.5002112225975353,1.065480032477336,554,3466,False,False,False,False
313,CSS_J171339.0+490246,EW,EW,False,False,0.37182997270392376,1.0059538784285178,6215,6387,False,False,False,False
314,CSS_J081423.7+174934,EW,EW,False,False,0.38747102850680903,1.1873473667938206,4539,1161,False,False,False,False
315,CSS_J162707.2-085101,EW,EW,False,False,0.4432882431764978,1.148889710454909,1583,1619,False,False,False,False
316,CSS_J180948.4+573225,EW,EW,False,False,0.43366926355698315,1.0183202214109293,1892,5610,False,False,False,False
317,CSS_J063932.9+640708,RRab,RRab,False,False,0.5400493769730379,1.5034796616551298,303,142,False,True,False,False
318,CSS_J223330.1+122643,RS CVn,EW,True,True,0.39070749188085296,1.0776200347374516,4254,3082,False,False,False,False
319,CSS_J083216.5+125236,EW,EW,False,False,0.3566534212160419,1.1303364479315041,7690,1892,False,False,False,False
320,CSS_J120252.1-100512,RRab,RRc,True,False,0.4073916639671612,1.1002652362686678,3031,2494,False,False,False,False
321,CSS_J165215.6+011415,EA,EA,False,False,0.43121050638097247,1.0071120157017162,1972,6313,False,False,False,False
322,CSS_J210151.2-050204,EW,EW,False,False,0.38902288823186726,1.0034983606080075,4417,6550,False,False,False,False
323,CSS_J105909.3+404930,EW,EW,False,False,0.36143862433827234,1.2880948012102138,7280,563,False,False,False,False
324,CSS_J072044.6+494516,EW,EW,False,False,0.44320142031245685,1.0145421064895301,1587,5834,False,False,False,False
325,CSS_J091601.0+065114,EW,EW,False,False,0.3721739305175718,1.0342475978488743,6180,4764,False,False,False,False
326,CSS_J023508.1+301819,EW,EW,False,False,0.4085028793220642,1.1250245957964076,2968,1980,False,False,False,False
327,CSS_J113605.3+430414,EW,EW,False,False,0.39819686123941933,1.0236437457341394,3627,5312,False,False,False,False
328,CSS_J042750.0+240228,EA,EA,False,False,0.45515724970132554,1.0548545525823354,1315,3842,False,False,False,False
329,CSS_J144719.5+425311,RRc,RRc,False,False,0.40659678338464705,1.049934183559008,3065,4063,False,False,False,False
330,CSS_J030404.3+265122,EW,EW,False,False,0.38648730312343316,0.9872004553628264,4628,7470,False,False,False,False
331,CSS_J204559.2-152940,EA,EA,False,False,0.49411417919948275,1.0734094221834805,626,3194,False,False,False,False
332,CSS_J154712.1+174402,EW,EW,False,False,0.3617557230023358,1.000670553308005,7246,6726,False,False,False,False
333,CSS_J150504.1+192616,RRc,RRc,False,False,0.4129749253399199,1.0935270033032254,2748,2633,False,False,False,False
334,CSS_J220155.1-115545,EW,EW,False,False,0.3740695315756548,1.012273602572419,5951,5967,False,False,False,False
335,CSS_J074506.6+444650,EA,EA,False,False,0.4187455307602418,1.036476263230291,2459,4656,False,False,False,False
336,CSS_J074946.2+344205,EW,EW,False,False,0.3789893219799415,1.0518697789419078,5385,3978,False,False,False,False
337,CSS_J045418.9-124557,EW,EW,False,False,0.3793809156054287,1.0373436378584482,5362,4615,False,False,False,False
338,CSS_J160141.0+085342,EW,EW,False,False,0.3943251464903969,1.304301038289156,3922,492,False,False,False,False
339,CSS_J163326.6+073129,EW,EW,False,False,0.40928825960279597,1.0580704733118254,2929,3728,False,False,False,False
340,CSS_J173121.6+295657,EW,EW,False,False,0.43178255521387615,1.3744423493919045,1953,309,False,False,False,False
341,CSS_J111753.3+260345,RRc,RRc,False,False,0.4267924952724091,1.0562508071126722,2128,3790,False,False,False,False
342,CSS_J223322.3+303325,EW,EW,False,False,0.3726228013677969,1.1020637009144096,6120,2445,False,False,False,False
343,CSS_J055430.8-180929,RRab,RRab,False,False,0.48453991937701546,1.1397678148094357,764,1738,False,False,False,False
344,CSS_J151928.3-115858,RRab,EW,True,False,0.37928003168095764,1.1103857805917663,5366,2262,False,False,False,False
345,CSS_J085736.0+231440,EW,EW,False,False,0.359209467049933,1.0032309554828633,7498,6564,False,False,False,False
346,CSS_J153922.3-120653,RRc,RRc,False,False,0.40453014526782016,1.080156911342523,3201,2992,False,False,False,False
347,CSS_J053807.0+000601,EW,EW,False,False,0.35617534232357034,1.0184481945278232,7717,5597,False,False,False,False
348,CSS_J210123.6-095802,EW,EW,False,False,0.3652006159873784,1.1199921989522303,6915,2077,False,False,False,False
349,CSS_J162423.9+211439,EW,EW,False,False,0.3776601269116293,0.9798604217293365,5506,7776,False,False,False,False
350,CSS_J012628.6+362217,RRc,RRc,False,False,0.4048313741021211,1.0499064823743949,3179,4064,False,False,False,False
351,CSS_J071833.1+611112,EW,EW,False,False,0.3764604450972769,1.1677340204706366,5654,1372,False,False,False,False
352,CSS_J164530.3+161406,EW,EW,False,False,0.395124342679328,1.0095544264805434,3859,6149,False,False,False,False
353,CSS_J202328.9-130426,EW,EW,False,False,0.37984921638680746,1.063195122048778,5306,3542,False,False,False,False
354,CSS_J041815.8-111157,EW,EW,False,False,0.523997397867527,1.519798447588259,382,125,False,True,False,False
355,CSS_J171119.4+610403,EW,EW,False,False,0.3752449142217495,1.0197074763123344,5798,5521,False,False,False,False
356,CSS_J224835.1+283342,EW,EW,False,False,0.42036799434261196,1.0631726206989058,2388,3543,False,False,False,False
357,CSS_J065047.2+435939,EW,EW,False,False,0.39076063363343494,1.0118771649886302,4250,6003,False,False,False,False
358,CSS_J220539.6+123219,EW,EW,False,False,0.3546291291261421,1.0214542501394777,7816,5430,False,False,False,False
359,CSS_J173319.1+222135,EW,EW,False,False,0.3965264064545187,1.0169951875081205,3746,5696,False,False,False,False
360,CSS_J090305.4+192404,EW,EW,False,False,0.40051513366917646,1.025405628551687,3458,5222,False,False,False,False
361,CSS_J015555.3+020244,RRc,EW,True,False,0.3810435909563167,1.2444298897382953,5185,761,False,False,False,False
362,CSS_J051744.8+221556,EW,EW,False,False,0.46725455081340284,1.0089282293840722,1063,6194,False,False,False,False
363,CSS_J145540.9-102358,EW,EW,False,False,0.368690724312284,1.037061093465651,6532,4630,False,False,False,False
364,CSS_J204937.1-095949,RRc,RRc,False,False,0.4176443464145536,1.2760404139503303,2507,607,False,False,False,False
365,CSS_J163347.2+053615,EW,EW,False,False,0.42619646393896715,1.0199216032960607,2157,5513,False,False,False,False
366,CSS_J024155.4-050504,EW,RS CVn,True,False,0.42182570762774785,1.04099767377942,2323,4451,False,False,False,False
367,CSS_J050248.0-084427,EW,EW,False,False,0.4192893284796108,0.9820256596055978,2435,7714,False,False,False,False
368,CSS_J073449.1+550245,RRc,RRc,False,False,0.37939938512446475,1.0263677659833086,5358,5164,False,False,False,False
369,CSS_J040020.2+085948,EA,EA,False,False,0.4596256129811625,1.0111348911476419,1212,6051,False,False,False,False
370,CSS_J063630.4+404614,EW,EW,False,False,0.36372451050988897,0.9902561034840275,7054,7306,False,False,False,False
371,CSS_J085821.1+091739,EW,EW,False,False,0.46627172391406896,1.5449349418616003,1084,104,False,True,False,False
372,CSS_J165517.2+295415,EW,EW,False,False,0.37951404862213844,1.006661067132669,5344,6337,False,False,False,False
373,CSS_J040727.3+275106,EW,EW,False,False,0.42449992697622574,1.0562217799558904,2217,3793,False,False,False,False
374,CSS_J130337.8+414524,EW,EW,False,False,0.36326029863423476,1.01038510753579,7091,6094,False,False,False,False
375,CSS_J130518.0-093455,EW,EW,False,False,0.3734752894426252,1.1061217730604012,6021,2352,False,False,False,False
376,CSS_J032343.8+223419,EW,EW,False,False,0.38478267085242474,1.1000344779522422,4788,2501,False,False,False,False
377,CSS_J231201.7+240208,EW,EW,False,False,0.40909375760895506,1.3322758487772932,2940,404,False,False,False,False
378,CSS_J025447.9-072646,EW,EW,False,False,0.35312385740076174,1.0232997044583827,7909,5322,False,False,False,False
379,CSS_J094543.2-081101,EW,RRc,True,False,0.420480991278901,1.3410435454372096,2384,381,False,False,False,False
380,CSS_J220311.6-060013,RRc,RRc,False,False,0.39773097972970556,1.1222707345361596,3662,2023,False,False,False,False
381,CSS_J092042.6+001903,EW,EW,False,False,0.4558005006992767,1.5413783088051725,1304,105,False,True,False,False
382,CSS_J163450.4+591107,RRab,RRab,False,False,0.41644553417293967,1.195614053661393,2568,1094,False,False,False,False
383,CSS_J080145.2+430057,EW,EW,False,False,0.3826316806555036,1.0143837371412667,5002,5844,False,False,False,False
384,CSS_J174739.9+361130,RRc,RRc,False,False,0.43930867723341316,1.0261581269739495,1711,5178,False,False,False,False
385,CSS_J013539.2+433623,EW,EW,False,False,0.3682890933142877,1.0430587148541801,6581,4365,False,False,False,False
386,CSS_J165758.7+201017,EW,EW,False,False,0.41157804564578254,0.9808428543066482,2819,7747,False,False,False,False
