fila_test,id_objeto,clase,prediccion_rf,mal_clasificado_rf,es_clase_dificil,score_if_percentil_clase,score_lof_percentil_clase,n_train_clase,clase_con_base_suficiente,candidato_fuerte_por_clase,candidato_interesante_por_clase
272,CSS_J034800.2+285200,EA,EA,False,False,33.29238329238329,26.044226044226043,2597,True,False,False
273,CSS_J052633.9-023210,EW,EW,False,False,99.63058736608792,98.5777613594385,16852,True,True,True
274,CSS_J073122.6+582339,EW,EW,False,False,10.214259327669007,16.143332101957885,16852,True,False,False
275,CSS_J164804.9+461021,EW,EW,False,False,45.28998891762098,81.12301440709273,16852,True,False,False
276,CSS_J093235.9+024918,EW,EW,False,False,23.457702253417068,21.536756557074252,16852,True,False,False
277,CSS_J212303.9-070437,EA,EA,False,False,88.82063882063882,51.47420147420148,2597,True,False,False
278,CSS_J095948.8+364721,EW,EW,False,False,32.305134835611376,40.2659770964167,16852,True,False,False
279,CSS_J103048.7+470406,EW,EW,False,False,13.8899150350942,29.03583302548947,16852,True,False,False
280,CSS_J100230.3-100647,EW,EW,False,False,48.356113779091245,30.58736608792021,16852,True,False,False
281,CSS_J154427.2+531650,EW,EW,False,False,74.34429257480606,71.03804950129295,16852,True,False,False
282,CSS_J035750.1+134534,EW,EW,False,False,52.364240857037316,51.08976727004063,16852,True,False,False
283,CSS_J080310.2+113913,EW,EW,False,False,28.46324344292575,71.13040265977097,16852,True,False,False
284,CSS_J015454.1+232645,EW,EW,False,False,1.994828223125231,55.78130772072405,16852,True,False,False
285,CSS_J170645.2+215446,EW,EW,False,False,76.94865164388622,73.42076099002585,16852,True,False,False
286,CSS_J003158.4+265450,EW,EW,False,False,76.8378278537126,8.034724787587736,16852,True,False,False
287,CSS_J164423.5-073856,RRab,RRab,False,False,89.08629441624365,84.26395939086294,1249,True,False,False
288,CSS_J231129.7+135229,EW,EW,False,False,65.38603620243812,95.80716660509789,16852,True,False,False
289,CSS_J075425.8+375049,EW,EW,False,False,84.07831547838937,24.972294052456594,16852,True,False,False
290,CSS_J133417.4-015827,RRc,RRc,False,False,2.355460385438972,31.370449678800856,2917,True,False,False
291,CSS_J022329.5+115723,EW,EW,False,False,55.70742519394163,36.05467306981899,16852,True,False,False
292,CSS_J222141.5+174956,EW,EW,False,False,1.5884743258219431,4.359069080162541,16852,True,False,False
293,CSS_J084234.2+204651,EW,EW,False,False,91.74362763206501,83.08090136682674,16852,True,False,False
294,CSS_J165131.4+140342,EW,EW,False,False,23.771702992242336,89.47173993350572,16852,True,False,False
295,CSS_J035623.2-115749,EW,EW,False,False,22.626523827114887,18.045807166605098,16852,True,False,False
296,CSS_J023752.3+270437,RRc,RRc,False,False,4.17558886509636,38.650963597430405,2917,True,False,False
297,CSS_J051255.1+212627,EW,EW,False,False,29.442186922792757,30.162541558921312,16852,True,False,False
298,CSS_J115115.4+113612,EW,EA,True,False,83.19172515700038,6.76025120059106,16852,True,False,False
299,CSS_J051113.2-024046,RS CVn,EW,True,True,50.73529411764706,26.10294117647059,846,True,False,False
300,CSS_J054201.5-125605,EW,EW,False,False,42.35315847801995,72.82970077576653,16852,True,False,False
301,CSS_J233312.3+011225,EW,EW,False,False,7.462135205024012,34.909493904691544,16852,True,False,False
302,CSS_J082023.8+022232,EA,EA,False,False,20.024570024570025,9.828009828009828,2597,True,False,False
303,CSS_J164729.8+183754,EW,EW,False,False,8.348725526413004,40.59844846693757,16852,True,False,False
304,CSS_J043311.1+391215,EW,EW,False,False,59.10602142593277,34.79867011451792,16852,True,False,False
305,CSS_J163256.8+050654,RRc,RRc,False,False,15.203426124197003,7.922912205567452,2917,True,False,False
306,CSS_J235928.0+294007,RRc,EW,True,False,81.90578158458244,42.29122055674518,2917,True,False,False
307,CSS_J172858.6+415830,RRc,EW,True,False,82.44111349036403,14.025695931477516,2917,True,False,False
308,CSS_J082621.6+270403,EW,EW,False,False,80.66124861470261,23.346878463243442,16852,True,False,False
309,CSS_J051654.6+002332,EW,EW,False,False,85.79608422608052,90.96786110084965,16852,True,False,False
310,CSS_J224233.5+295537,RS CVn,RS CVn,False,True,64.70588235294117,69.11764705882352,846,True,False,False
311,CSS_J061346.8+530531,RRab,EW,True,False,94.16243654822335,97.46192893401016,1249,True,False,False
312,CSS_J205747.6+013607,EA,EW,True,False,90.54054054054053,57.37100737100738,2597,True,False,False
313,CSS_J171339.0+490246,EW,EW,False,False,25.027705947543406,32.637606206132254,16852,True,False,False
314,CSS_J081423.7+174934,EW,EW,False,False,47.28481714074621,77.90912449205763,16852,True,False,False
315,CSS_J162707.2-085101,EW,EW,False,False,86.73808644255634,80.25489471739934,16852,True,False,False
316,CSS_J180948.4+573225,EW,EW,False,False,81.82489841152567,21.776874769117104,16852,True,False,False
317,CSS_J063932.9+640708,RRab,RRab,False,False,85.53299492385787,95.43147208121827,1249,True,False,False
318,CSS_J223330.1+122643,RS CVn,EW,True,True,7.720588235294118,2.5735294117647056,846,True,False,False
319,CSS_J083216.5+125236,EW,EW,False,False,9.49390469154045,80.51348356113779,16852,True,False,False
320,CSS_J120252.1-100512,RRab,RRab,False,False,64.72081218274111,80.45685279187818,1249,True,False,False
321,CSS_J165215.6+011415,EA,EA,False,False,27.764127764127768,45.94594594594595,2597,True,False,False
322,CSS_J210151.2-050204,EW,EW,False,False,50.794237162910974,35.1865533801256,16852,True,False,False
323,CSS_J105909.3+404930,EW,EW,False,False,12.523088289619505,91.04174362763206,16852,True,False,False
324,CSS_J072044.6+494516,EW,EW,False,False,81.36313261913557,27.3180642777983,16852,True,False,False
325,CSS_J091601.0+065114,EW,EW,False,False,20.16992981159956,27.096416697451055,16852,True,False,False
326,CSS_J023508.1+301819,EW,EW,False,False,69.35722201699298,61.24861470262283,16852,True,False,False
327,CSS_J113605.3+430414,EW,EW,False,False,68.28592537864795,45.14222386405615,16852,True,False,False
328,CSS_J042750.0+240228,EA,EA,False,False,51.96560196560197,38.943488943488944,2597,True,False,False
329,CSS_J144719.5+425311,RRc,RRc,False,False,46.57387580299786,37.687366167023555,2917,True,False,False
330,CSS_J030404.3+265122,EW,EW,False,False,67.1222755818249,0.9604728481714074,16852,True,False,False
331,CSS_J204559.2-152940,EA,EA,False,False,78.00982800982801,59.58230958230958,2597,True,False,False
332,CSS_J154712.1+174402,EW,EW,False,False,14.480975249353529,12.54155892131511,16852,True,False,False
333,CSS_J150504.1+192616,RRc,RRc,False,False,67.88008565310493,40.68522483940043,2917,True,False,False
334,CSS_J220155.1-115545,EW,EW,False,False,34.07831547838936,35.40820096047285,16852,True,False,False
335,CSS_J074506.6+444650,EA,EA,False,False,36.11793611793612,45.08599508599509,2597,True,False,False
336,CSS_J074946.2+344205,EW,EW,False,False,46.89693387513853,60.50978943479867,16852,True,False,False
337,CSS_J045418.9-124557,EW,EW,False,False,35.168082748429995,39.176209826376066,16852,True,False,False
338,CSS_J160141.0+085342,EW,EW,False,False,65.57074251939416,84.66937569264869,16852,True,False,False
339,CSS_J163326.6+073129,EW,EW,False,False,73.47617288511266,38.23420760990025,16852,True,False,False
340,CSS_J173121.6+295657,EW,EW,False,False,81.73254525304765,91.89139268562985,16852,True,False,False
341,CSS_J111753.3+260345,RRc,RRc,False,False,66.70235546038545,48.7152034261242,2917,True,False,False
342,CSS_J223322.3+303325,EW,EW,False,False,59.58625785001848,83.69043221278167,16852,True,False,False
343,CSS_J055430.8-180929,RRab,RRab,False,False,78.42639593908629,47.46192893401015,1249,True,False,False
344,CSS_J151928.3-115858,RRab,RRab,False,False,64.9746192893401,38.07106598984771,1249,True,False,False
345,CSS_J085736.0+231440,EW,EW,False,False,5.633542667159217,13.8899150350942,16852,True,False,False
346,CSS_J153922.3-120653,RRc,RRc,False,False,63.38329764453962,62.84796573875803,2917,True,False,False
347,CSS_J053807.0+000601,EW,RS CVn,True,False,91.00480236424086,59.807905430365714,16852,True,False,False
348,CSS_J210123.6-095802,EW,EW,False,False,19.708164019209455,78.7403029183598,16852,True,False,False
349,CSS_J162423.9+211439,EW,EW,False,False,23.808644255633542,9.087550794237163,16852,True,False,False
350,CSS_J012628.6+362217,RRc,RRc,False,False,53.426124197002146,77.19486081370451,2917,True,False,False
351,CSS_J071833.1+611112,EW,EW,False,False,38.548208348725524,85.6483191725157,16852,True,False,False
352,CSS_J164530.3+161406,EW,EW,False,False,45.21610639083857,14.480975249353529,16852,True,False,False
353,CSS_J202328.9-130426,EW,EW,False,False,44.4403398596232,58.8289619504987,16852,True,False,False
354,CSS_J041815.8-111157,EW,EW,False,False,97.80199482822313,98.54082009604728,16852,True,False,False
355,CSS_J171119.4+610403,EW,EW,False,False,35.851496121167344,29.017362393793867,16852,True,False,False
356,CSS_J224835.1+283342,EW,EW,False,False,76.61618027336536,62.67085334318434,16852,True,False,False
357,CSS_J065047.2+435939,EW,EW,False,False,50.62800147765053,41.651274473586994,16852,True,False,False
358,CSS_J220539.6+123219,EW,EW,False,False,4.11895086811969,56.5016623568526,16852,True,False,False
359,CSS_J173319.1+222135,EW,EW,False,False,53.34318433690433,26.616180273365348,16852,True,False,False
360,CSS_J090305.4+192404,EW,EW,False,False,52.69671222755819,37.68008865903214,16852,True,False,False
361,CSS_J015555.3+020244,RRc,EW,True,False,89.29336188436831,51.2847965738758,2917,True,False,False
362,CSS_J051744.8+221556,EW,EW,False,False,94.79128186183968,21.407462135205023,16852,True,False,False
363,CSS_J145540.9-102358,EW,EW,False,False,32.43442925748061,28.33394902105652,16852,True,False,False
364,CSS_J204937.1-095949,RRc,RRc,False,False,76.98072805139186,90.04282655246253,2917,True,False,False
365,CSS_J163347.2+053615,EW,EW,False,False,78.79571481344662,33.394902105652015,16852,True,False,False
366,CSS_J024155.4-050504,EW,EW,False,False,75.78500184706317,58.533431843369044,16852,True,False,False
367,CSS_J050248.0-084427,EW,EW,False,False,76.98559290727744,25.304765422977464,16852,True,False,False
368,CSS_J073449.1+550245,RRc,RRc,False,False,73.982869379015,88.6509635974304,2917,True,False,False
369,CSS_J040020.2+085948,EA,EA,False,False,8.5995085995086,18.42751842751843,2597,True,False,False
370,CSS_J063630.4+404614,EW,EW,False,False,16.364979682305133,3.1769486516438863,16852,True,False,False
371,CSS_J085821.1+091739,EW,EW,False,False,94.42186922792759,97.22940524565941,16852,True,False,False
372,CSS_J165517.2+295415,EW,EW,False,False,30.070188400443293,8.97672700406354,16852,True,False,False
373,CSS_J040727.3+275106,EW,EW,False,False,78.98042113040266,63.29885482083487,16852,True,False,False
374,CSS_J130337.8+414524,EW,EW,False,False,16.789804211304027,35.833025489471744,16852,True,False,False
375,CSS_J130518.0-093455,EW,EW,False,False,35.81455485777614,68.9693387513853,16852,True,False,False
376,CSS_J032343.8+223419,EW,EW,False,False,51.976357591429625,59.66014037680088,16852,True,False,False
377,CSS_J231201.7+240208,EW,EW,False,False,71.18581455485777,93.23974879940894,16852,True,False,False
378,CSS_J025447.9-072646,EW,EW,False,False,3.0107129663834504,45.86257850018471,16852,True,False,False
379,CSS_J094543.2-081101,EW,RRc,True,False,83.04396010343554,95.67787218322866,16852,True,False,False
380,CSS_J220311.6-060013,RRc,RRc,False,False,44.75374732334047,90.47109207708779,2917,True,False,False
381,CSS_J092042.6+001903,EW,EW,False,False,94.07092722571112,99.27964536387145,16852,True,False,False
382,CSS_J163450.4+591107,RRab,RRab,False,False,42.63959390862944,59.390862944162436,1249,True,False,False
383,CSS_J080145.2+430057,EW,EW,False,False,47.41411156261544,23.75323236054673,16852,True,False,False
384,CSS_J174739.9+361130,RRc,RRc,False,False,77.8372591006424,55.567451820128476,2917,True,False,False
385,CSS_J013539.2+433623,EW,EW,False,False,27.04100480236424,68.45216106390839,16852,True,False,False
386,CSS_J165758.7+201017,EW,EW,False,False,65.2936830439601,10.158847432582194,16852,True,False,False
387,CSS_J210216.5-102524,RRc,RRc,False,False,34.04710920770878,28.4796573875803,2917,True,False,False
388,CSS_J045202.7+082843,EW,EW,False,False,13.594384927964537,24.473586996675287,16852,True,False,False
389,CSS_J231259.5+234948,EA,EA,False,False,40.78624078624078,34.88943488943489,2597,True,False,False
390,CSS_J015456.1+250750,EW,EW,False,False,45.73328407831548,43.664573328407826,16852,True,False,False
391,CSS_J181357.0+491035,EW,EW,False,False,16.309567787218324,30.753601773180645,16852,True,False,False
392,CSS_J021722.1+301739,RS CVn,RS CVn,False,True,15.073529411764705,43.38235294117647,846,True,False,False
393,CSS_J235428.4+375435,EW,EA,True,False,87.5138529737717,67.69486516438862,16852,True,False,False
394,CSS_J042239.5+031125,EW,EW,False,False,6.889545622460289,25.89582563723679,16852,True,False,False
395,CSS_J004254.5+001758,RRc,RRc,False,False,4.817987152034261,36.50963597430407,2917,True,False,False
396,CSS_J230218.7+380557,EW,EW,False,False,66.27262652382711,86.27632065016624,16852,True,False,False
397,CSS_J073933.6+185710,EW,EW,False,False,90.15515330624308,86.47949759881787,16852,True,False,False
398,CSS_J054810.4-043523,EW,EW,False,False,70.72404876246767,25.175471001108242,16852,True,False,False
399,CSS_J083741.6-110207,EW,EW,False,False,52.01329885482083,60.26967122275582,16852,True,False,False
400,CSS_J155927.1+175755,RRc,RRc,False,False,48.394004282655246,76.87366167023555,2917,True,False,False
401,CSS_J214259.5+200936,EA,EA,False,False,9.828009828009828,30.34398034398034,2597,True,False,False
402,CSS_J170328.0+103742,RRab,RRab,False,False,62.43654822335025,74.36548223350253,1249,True,False,False
403,CSS_J181823.6+352856,EW,EW,False,False,10.97155522718877,80.21795345400812,16852,True,False,False
404,CSS_J155349.8+575438,EW,EW,False,False,3.38012560029553,25.766531215367568,16852,True,False,False
405,CSS_J112211.9-180615,RRab,RRab,False,False,37.055837563451774,54.568527918781726,1249,True,False,False
406,CSS_J122449.3+122054,EW,EW,False,False,38.82526782415959,39.619504987070556,16852,True,False,False
407,CSS_J040706.6+325258,EW,EW,False,False,52.3088289619505,20.760990025858884,16852,True,False,False
408,CSS_J043241.9+324504,EW,EW,False,False,15.182859253786479,32.69301810121906,16852,True,False,False
409,CSS_J172039.2+171505,EW,EA,True,False,95.43775397118581,82.56372367934983,16852,True,False,False
410,CSS_J045215.6+201714,EW,EW,False,False,9.364610269671223,52.10565201329885,16852,True,False,False
411,CSS_J171714.6+425305,RRc,RRc,False,False,23.87580299785867,39.72162740899358,2917,True,False,False
412,CSS_J074429.8+595452,EA,EA,False,False,60.073710073710075,48.52579852579852,2597,True,False,False
413,CSS_J092517.1+295846,LPV,LPV,False,False,1.1494252873563218,13.793103448275861,281,True,False,False
414,CSS_J170450.6+413704,EW,EW,False,False,50.97894347986701,26.30217953454008,16852,True,False,False
415,CSS_J172236.9+442316,EW,EW,False,False,77.85371259697081,59.179903952715186,16852,True,False,False
416,CSS_J080716.0+335210,EW,EW,False,False,35.999261174732176,31.510897672700406,16852,True,False,False
417,CSS_J152105.8+172041,EW,EW,False,False,88.60362024381234,46.15810860731437,16852,True,False,False
418,CSS_J161005.1+253655,EW,EW,False,False,93.90469154045068,95.93646102696712,16852,True,False,False
419,CSS_J042800.0+232941,EW,EW,False,False,53.712596970816406,69.06169190986333,16852,True,False,False
420,CSS_J172038.4+123110,EW,EW,False,False,11.100849649057999,5.134835611377909,16852,True,False,False
421,CSS_J023931.1-052932,RRab,RRab,False,False,69.54314720812182,77.41116751269035,1249,True,False,False
422,CSS_J223659.8-120619,EW,EW,False,False,20.92722571111932,7.295899519763576,16852,True,False,False
423,CSS_J050635.2-030112,EA,EA,False,False,87.83783783783784,40.54054054054054,2597,True,False,False
424,CSS_J145711.3+014228,EA,EA,False,False,70.51597051597052,86.73218673218673,2597,True,False,False
425,CSS_J082123.2-052952,EW,EW,False,False,19.043221278167714,49.72294052456594,16852,True,False,False
426,CSS_J231543.6+422031,RRc,RRc,False,False,65.20342612419701,84.9036402569593,2917,True,False,False
427,CSS_J181422.0+360353,EW,EW,False,False,45.12375323236055,65.95862578500184,16852,True,False,False
428,CSS_J064249.2+401438,EW,EW,False,False,0.33247137052087183,19.227927595123752,16852,True,False,False
429,CSS_J091240.9+213143,EW,EW,False,False,42.556335426671595,66.1802733653491,16852,True,False,False
430,CSS_J082355.1-011752,EW,EW,False,False,41.28186183967492,14.961211673439232,16852,True,False,False
431,CSS_J151520.5+004511,RRc,EW,True,False,42.07708779443255,70.55674518201285,2917,True,False,False
432,CSS_J180119.5+585624,EW,EW,False,False,17.27004063538973,39.43479867011452,16852,True,False,False
433,CSS_J204146.0-082855,RRc,RRc,False,False,11.670235546038544,5.139186295503212,2917,True,False,False
